,Jitter(%),Jitter(Abs),Jitter:RAP,Jitter:PPQ5,Jitter:DDP,Shimmer,Shimmer(dB),Shimmer:APQ3,Shimmer:APQ5,Shimmer:APQ11,Shimmer:DDA,HNR
14,0.005690487702927667,4.052752727738306e-05,0.0019522292352884324,0.0023550081027857274,0.005856687705865297,0.07029964803550579,0.6341030073013671,0.030772591272899746,0.04168404223141164,0.07357007925936862,0.09231777381869924,17.31136635402765
15,0.004287149694794019,3.072902559698026e-05,0.002346577698260798,0.0026287926262037026,0.007039733094782394,0.054344459478210774,0.5510521741954093,0.026782212538556022,0.03203836620046162,0.0529002428677528,0.08034663761566807,18.8779536382397
16,0.0020681348132321705,1.815456845810669e-05,0.0009664949220744635,0.0011272374214995578,0.00289948476622339,0.045318239000956724,0.4115334749888453,0.021593340504760354,0.0259686926525404,0.04258555805702517,0.06478002151428106,29.39271967808278
17,0.0031713230161607106,1.9995969128105258e-05,0.0012315440980719232,0.0014037301964682026,0.0036946322942157696,0.0221659748081351,0.24995288491805467,0.009649163122993068,0.011163955054475644,0.018878433613433193,0.0289474893689792,26.752492431468227
18,0.01948613420935223,0.00012957859300591964,0.008398404953823232,0.010576536561110296,0.025195214861469695,0.11457946421293111,1.0721146048014878,0.043364149435004246,0.061970196494517946,0.10851256910702435,0.13009244830501274,14.62500046229568
19,0.021644266333586633,0.00019272423819341602,0.008980032760574285,0.011146201280683773,0.026940098281722856,0.0951442799352135,0.9648102442879011,0.034781187075855376,0.049755128804970114,0.0895744305263581,0.10434356122756613,10.622053102832936
20,0.003002017702597657,2.5206194370072275e-05,0.001599467537737453,0.0016777332525170108,0.004798402613212359,0.031280798565363324,0.2944496145734611,0.012353307206688877,0.016610106796381384,0.03388245742091782,0.03705992162006663,18.950701905385525
21,0.002177465976202565,1.2972251324842154e-05,0.0008079268528056268,0.0011573149143150315,0.0024237805584168804,0.01745112890978062,0.1876562238802086,0.007337215707738963,0.009232441369807897,0.016778755202396273,0.02201164712321689,29.619904352620317
22,0.0032812231360297432,1.8006174832893127e-05,0.0017157858405722594,0.0019982512611125738,0.005147357521716778,0.045072913591086186,0.4705201977352123,0.022120332030749913,0.02647246803731125,0.03928434130979595,0.06636099609224974,18.85780084224407
23,0.015555835379424687,0.00014409414485180716,0.00517441566511231,0.005978308283794119,0.015523246995336928,0.11294379575250205,1.020256406543058,0.04848154766865731,0.06459255234846417,0.1793773106936127,0.14544464300597193,7.4537136235167285
24,0.01988462895465551,0.00012799639124540094,0.00797856862893273,0.010148154851627657,0.023935705886798192,0.11355296866427851,1.0414975318820423,0.040806642146578295,0.0640667742447567,0.11485086214543508,0.12241992643973489,14.918939014781207
25,0.004164395657781887,4.4157410635158056e-05,0.001994009746151206,0.0027203752305116906,0.005982029238453618,0.11050294507310444,0.9926546340549939,0.06052866055229298,0.0791256416677358,0.08478911034248557,0.18158598165687895,12.471103811396503
26,0.004775445962415973,2.7002392303053422e-05,0.0024463561173658564,0.0026547687588648937,0.007339068352097569,0.037339496643187836,0.35259644374677473,0.018947661088364206,0.021548445451509638,0.030020482164604703,0.056842983265092614,22.292191298481853
27,0.03113494632495911,0.0001689655331961466,0.01765156145640375,0.02096173617124416,0.052954684369211254,0.2011189282817536,1.7444516545648676,0.09102766858575531,0.14894272987688845,0.18695689576882232,0.27308300575726596,12.559539328930773
28,0.010361704773978802,6.410865326067043e-05,0.004178049385168612,0.005115649181151292,0.012534148155505836,0.061282501548903724,0.7627550725614021,0.018160282347796014,0.026165026454687223,0.045306954855458444,0.05448084704338804,16.558066360730976
29,0.006306636619331216,3.579333201321525e-05,0.0018188694843577606,0.003191043201464884,0.005456608453073282,0.03550899503451127,0.46757716434683816,0.01140881996719742,0.020719181063689477,0.04187031388141762,0.03422645990159226,27.237864762461317
30,0.020375937622093197,0.00011881944734894836,0.011044460406763622,0.010255252293923219,0.033133381220290865,0.06941234614727491,0.8085713286999763,0.03416077498165122,0.04240044669182599,0.05612161337944799,0.10248232494495366,10.26349487156431
31,0.0021738348117949493,1.2295079273062281e-05,0.0012528591382652218,0.0011939573586264862,0.0037585774147956656,0.01734828144089038,0.17999762822634463,0.009036654355804998,0.009273136973326919,0.013559274062856482,0.027109963067414995,34.10720493967385
32,0.023382801101766812,0.00018469504979164712,0.009976507613626303,0.009990396950829424,0.029929522840878908,0.14986842585034943,1.3847808189842032,0.0767429952975177,0.08472124607356639,0.1235110175377266,0.23022898589255308,7.56258266227393
33,0.003141842181235192,1.803285858920272e-05,0.0014856980281308428,0.001580208396141017,0.0044570940843925285,0.02799726416615773,0.2693509686617864,0.011785808369824043,0.014757135042711273,0.026803633371204193,0.03535742510947213,28.994711957168935
34,0.025509481815840084,0.00022617554088395737,0.009888596638123774,0.012548387898652077,0.02966578991437132,0.13042541534052401,1.2041133957342187,0.06657271582752292,0.07398673768711156,0.11830336234471808,0.19971814748256875,10.162161694552177
35,0.00394625162002497,3.2621517447725725e-05,0.0019021139763515879,0.0022705651936729236,0.005706341929054764,0.08365120756425244,0.6863599118139204,0.042937905763657705,0.052385990470865756,0.07398493588391468,0.12881371729097313,16.795164947080394
36,0.021266178533873165,0.0001457811707229956,0.009441967205501884,0.011483114463069452,0.028325901616505653,0.12241308678904925,1.138366917875681,0.05142479285797554,0.07490018390335093,0.11864757363871384,0.15427437857392662,13.852389249290724
37,0.004865223269091654,4.518642988125849e-05,0.0024410298300373843,0.0027946550392344486,0.007323089490112153,0.06643757000670983,0.5345713002595357,0.03707321650189396,0.03976433939293651,0.04916650021572719,0.11121964950568189,21.022199446791152
38,0.0015401066171566288,8.660478703889159e-06,0.000745957124812972,0.0008710764812025809,0.0022378713744389163,0.017928920759418546,0.14103805039559494,0.0076777124372127085,0.010131820507437704,0.01746829273404228,0.023033137311638127,28.663076337996504
39,0.0019467870154566862,1.6577715231977584e-05,0.0005281665322186689,0.0008770044131704918,0.0015844995966560068,0.04213885143593776,0.34635620989616145,0.0146402444466825,0.025730052802697544,0.04904315801689996,0.0439207333400475,27.67321783322669
40,0.0031501438077221238,3.0126725403597094e-05,0.0014218988353664793,0.0015856720210463838,0.004265696506099438,0.050858506744122595,0.4374314826855275,0.021987925186611825,0.029191168217326383,0.05185015795824092,0.06596377555983547,22.94970207653164
41,0.021091456327059385,0.00018884845489140794,0.006930854398074727,0.008578738347280611,0.020792563194224182,0.11555804694362892,1.0477158925457088,0.04456841593007764,0.05607169557398011,0.09658849930159775,0.1337052477902329,11.374938058084169
42,0.011452861595504023,7.488359585075376e-05,0.005646051241977994,0.00612137111475834,0.016938153725933984,0.0673034265497647,0.7692594647917266,0.027347090970733814,0.03888855573601702,0.0647057321032423,0.08204127291220144,16.5333145980472
43,0.025028327710187287,0.00025917929914750576,0.013172327506435757,0.017886568870547775,0.03951698251930727,0.2300573322083188,1.9190719724461913,0.11727019908936179,0.18321476506373957,0.2150813499421691,0.3518105972680854,7.347858777103242
44,0.02123683803566347,0.0001526163831280796,0.008783737125241718,0.010415071069750181,0.026351211375725152,0.12855889818099916,1.1613148634199593,0.052549190589597936,0.07721538464246769,0.13002999785807742,0.1576475717687938,13.340988344776207
45,0.010154134050871821,8.060876930760457e-05,0.006053522959288331,0.00568252509615876,0.01816056887786499,0.1080176876853065,1.055834838411344,0.05556918735214888,0.0704550502570224,0.09208863499063698,0.16670756205644663,13.820109103715556
46,0.03844043375623268,0.00026241508767071964,0.020372919522996923,0.02160047819517729,0.061118758568990766,0.22236012361236113,1.7907439163423353,0.11692302475688444,0.18231131484561539,0.28915770801093127,0.35076907427065335,7.696010410988786
47,0.004614032896476907,2.8261882718813852e-05,0.0017969096483609979,0.002034181431089118,0.005390728945082994,0.04345738306228298,0.4628338725293616,0.016838882738328245,0.022774992083961467,0.0458206043338487,0.050516648214984736,23.741358101371144
48,0.0027485621258230668,2.2412029871835066e-05,0.0014085003938562684,0.001562157163588405,0.004225501181568805,0.05590483622819221,0.6622383580829176,0.016921215789591656,0.027260526658064884,0.06523907871842749,0.050763647368774964,25.957744030972748
49,0.002052660435525194,2.0240971246223552e-05,0.0008023513756410897,0.0010614859064736687,0.0024070541269232693,0.03709868111052313,0.3233872472625173,0.01594854792392048,0.02199126912031195,0.036947826558407955,0.04784564377176144,21.473720436870863
50,0.019816211390015184,0.0001443337616754248,0.008191868757400198,0.009826238829379413,0.024575606272200595,0.12845767736996058,1.167612703557308,0.048728912862963464,0.07539490964396975,0.1306933300948141,0.1461867385888904,13.579074240051959
51,0.0047381099965258175,3.191334325342632e-05,0.0025758305564842067,0.002303298429681043,0.00772749166945262,0.09042062001236563,0.820592728428828,0.05123068625963182,0.04716297821735966,0.0651645522545245,0.15369205877889547,16.20397930959702
52,0.01450639010815771,0.0001071895783191808,0.0060842029713715235,0.007943964561549487,0.018252608914114572,0.098390992015005,0.9594088271401684,0.034518485377411035,0.05407776091592145,0.1036276060778836,0.1035554561322331,13.77102959805604
53,0.026246722809590676,0.0001997445961466738,0.012694457681102457,0.013382697469861177,0.03808337304330737,0.1805313489859944,1.579492580576689,0.09814080587868988,0.11040888869419678,0.15738270481067498,0.29442241763606963,7.081634646397309
54,0.02273591726263369,0.00018949042815959304,0.00846495515943668,0.010533557250389843,0.02539486547831004,0.11995369791008308,1.0793120243706162,0.048107496326723224,0.068138900818541,0.1222678915896641,0.14432248898016967,10.969104019249816
55,0.002422517074680258,1.5290688617252773e-05,0.0010796309302654513,0.0014003559906990873,0.003238892790796354,0.033459077949170406,0.2955941632539803,0.013811467826417378,0.019467611049873986,0.0361299957693828,0.04143440347925213,25.27618255054275
56,0.002223604390077863,2.0315589126466687e-05,0.0009850454406297926,0.001279784378678381,0.0029551363218893777,0.03455021650850427,0.35170742913932657,0.018900632787683513,0.022092118358708744,0.027091501816509118,0.056701898363050535,24.78990520969736
57,0.0198464722385441,0.00013117697735150102,0.008226685057279616,0.008673359849213233,0.024680055171838848,0.09206671358319042,0.8764076473358487,0.03510622443965965,0.05121554489603928,0.09216105467980201,0.10531867331897894,16.38169876672188
58,0.014755208188666562,9.750632995667056e-05,0.005290519870670529,0.0062854455014959764,0.015871559612011588,0.11102504821153919,1.019975499590572,0.04268334958319336,0.0649360877374642,0.10662792840689549,0.12805004874958006,14.733417067012253
59,0.019556978997578366,0.00012151101735533956,0.008894382447900516,0.010603045646115625,0.02668314734370155,0.0996901650406791,0.9462813131249836,0.03917462339897225,0.057080952408918126,0.09622075699951926,0.11752387019691675,12.193381463738092
60,0.011075145295573949,8.230280086545045e-05,0.003372394845984971,0.004212232848764087,0.010117184537954913,0.12247140827169965,1.1320472520549463,0.056719984868400894,0.07303703013727175,0.09906733009108377,0.17015995460520267,10.500165843283485
61,0.0025534712227859293,2.3325553173512196e-05,0.0010753692286987575,0.0014754332684513206,0.0032261076860962724,0.04237198460363674,0.3731017952530851,0.021160396929298518,0.025092232910419048,0.038440579717947516,0.06348119078789555,24.79303469214783
62,0.004652028307567783,4.5325622119759026e-05,0.0023372579198480637,0.002714246691844502,0.007011773759544191,0.03823379348045276,0.38692026792734796,0.019265335785289994,0.022795487181870425,0.03942764391028122,0.05779600735586998,21.693222096638596
63,0.01915404222117873,0.00013050488676736604,0.007757976662818337,0.009287136989338762,0.02327392998845501,0.11191072630480768,1.031593255989576,0.0466171379532495,0.0654699075949469,0.10076644232521034,0.1398514138597485,13.995491165371208
64,0.020798138499785537,0.00014061659041249104,0.008994535349600872,0.009500036118723463,0.026983606048802615,0.09221007350612426,0.8923115732539839,0.03609424120699679,0.04984776538288893,0.0860806160912052,0.10828272362099037,15.335699969418265
65,0.026024591482242513,0.00021163935421253141,0.010276294785948695,0.01259894248584976,0.030828884357846087,0.13163566620800213,1.1833397045848344,0.06045379173317247,0.07414812189489979,0.11323126247966452,0.1813613751995174,12.019772137988427
66,0.021348644147046007,0.0001510151992244712,0.008754382967465361,0.010643877408537498,0.02626314890239608,0.11792556745822863,1.1357281277075546,0.045703756977607354,0.06769216788261868,0.11727767384133816,0.13711127093282205,11.133956658626452
67,0.01896631450013306,0.0001401110770325847,0.0074957747404205315,0.00938290908882337,0.022487324221261595,0.1177344170897615,1.1205993830206586,0.0499558907535529,0.0658105774173432,0.11001113230916584,0.14986767226065872,10.168168326240652
68,0.02738140060046784,0.00021715185009662328,0.010801661757878864,0.013569418459010388,0.0324049852736366,0.10671199486122403,1.0133206366238747,0.03900771028649611,0.05890649112754726,0.1184159542487797,0.11702313085948834,9.73593982496097
69,0.0262398547455649,0.00022233476899394207,0.012486780175736067,0.013406731968330862,0.0374603405272082,0.1100368090453088,1.0722711515162848,0.04763318158529101,0.06338897171655815,0.11186439128868503,0.14289954475587302,10.683710689252273
70,0.01860640903909361,0.00012234869093685706,0.007854082483691396,0.008646940871657693,0.023562247451074186,0.1060050059500981,0.9805424362804589,0.04255927482302922,0.06245613231588598,0.10256833713708208,0.12767782446908765,13.37994401300577
71,0.02805565705567823,0.0001826344287611799,0.014575436541871392,0.014729586454793263,0.043726309625614176,0.11377627667321137,1.114636224563738,0.05502811741839337,0.07235036042263786,0.11057848443094959,0.16508435225518012,9.668209118448537
72,0.02650205036114979,0.00020984813909078644,0.013141312597302167,0.012912039934479565,0.0394239377919065,0.19210403121756497,1.6309960523940803,0.10692181204897354,0.12225358653183024,0.1646743523755185,0.3207654361469206,5.866298935143378
73,0.03103875130809085,0.0002567360855685815,0.014125729661262201,0.015441762101977872,0.042377188983786604,0.11923693254624561,1.1205553568907627,0.046940115826351415,0.06688807428593518,0.1277438345417312,0.14082034747905425,9.92011890948658
74,0.002216358750029675,1.8485122943020446e-05,0.0010432706450581135,0.001219712983867322,0.0031298119351743404,0.03297515216659248,0.38049328554222034,0.015202510014251155,0.018619057089217166,0.029420907646241008,0.04560753004275346,22.96058158737897
75,0.018829415187596624,0.00015334336636295008,0.012006095966750657,0.008507542789358913,0.036018287900251966,0.08355100733025903,0.7695920672992207,0.04359599553088309,0.04688635936556153,0.07445515407528688,0.13078798659264929,16.970997081100236
76,0.01844064358425393,0.00014787050368604497,0.009110098511970895,0.010945416665712086,0.027330295535912687,0.13222223449591708,1.2403454416049329,0.060620580024989754,0.07672197014349108,0.12313047024557681,0.18186174007496925,11.035723135297097
77,0.002247099334003392,2.0984766792842534e-05,0.0008583650496391581,0.001206359784003253,0.002575095148917474,0.028441039219444995,0.2918779350242231,0.014537648670946028,0.017177842373220186,0.023653181578322614,0.043612946012838084,22.745695803204846
78,0.028396843635527795,0.00028735972844735804,0.011335618123760388,0.013273356886480963,0.03400685437128116,0.13260295789036777,1.2378261067812222,0.05841583425778716,0.08193578205755099,0.1445202980958736,0.17524750277336149,11.134437807047409
79,0.006820338550762733,4.1392662330694826e-05,0.002972629423075855,0.003495282904877573,0.008917888269227564,0.06309756964939815,0.7425972693173334,0.023276184734935125,0.03322989243363261,0.051415703862691314,0.06982855420480538,15.651323573845788
80,0.004067864287828472,2.5018150576024455e-05,0.0022193047304524156,0.0021894373222580005,0.006657914191357247,0.036502185155127494,0.3475864055176955,0.019237915024998612,0.021544528170205194,0.026469765737303343,0.05771374507499584,18.64960413424503
81,0.005819907018665042,5.573205897808432e-05,0.0029580074035273065,0.0038509548060585903,0.008874022210581919,0.2021710801253041,1.8107589996769122,0.09824172755171254,0.15373882088325305,0.1617835147995936,0.2947251826551376,12.645593645526965
82,0.020874506579373193,0.00013995457941756522,0.008955277318041965,0.01131894171505474,0.026865831954125896,0.11878247220148648,1.1344007034774224,0.04733827269944542,0.06829560351598632,0.11389314785550894,0.14201481809833627,14.761990228816954
83,0.026027798188856137,0.00018410493530239872,0.010780036184871767,0.012855530450175763,0.032340108554615304,0.16133285492536684,1.4473258182232605,0.08451280411439388,0.10412523503455516,0.140925802259404,0.25353841234318164,9.632164872878084
84,0.025400573188345384,0.00022117776160793915,0.009887537880041805,0.011584169777512972,0.029662613640125415,0.09812876704762884,0.955893954047764,0.03563861499349476,0.05328151304250112,0.10645445748473557,0.10691584498048427,10.759174459286092
85,0.006669879315085717,6.0694910793489306e-05,0.0035115649906988368,0.004871307667616649,0.01053469497209651,0.149003566109353,1.4069266003009009,0.08408230396917915,0.10728867364796599,0.11014725297667688,0.25224691190753745,15.70521984650736
86,0.01978032352356087,0.00014189750936905406,0.007655001050670939,0.00982968669000583,0.022965003152012817,0.11811534170513269,1.1426386281353667,0.048933437503269374,0.06827718865645956,0.1175994463891097,0.14680031250980813,10.379661099879403
87,0.024730608730877686,0.00021720859780807942,0.011349796560747794,0.011643701439567944,0.034049389682243386,0.15271317899971878,1.3840462642891636,0.08586076908357168,0.08224394159442747,0.1096638621911323,0.25758230725071507,9.158538345320244
88,0.027435397191021366,0.0002466755868627653,0.013392739809564501,0.013731204835722592,0.040178219428693505,0.11351481841936556,1.0907727537457053,0.0501269496051752,0.06390987615386917,0.10638408567050753,0.1503808488155256,10.585497132081223
89,0.029858053672271977,0.00023173372376201947,0.01320379841164515,0.014953620750318109,0.03961139523493545,0.14109043792068565,1.31815423325799,0.06506660427809469,0.08385393573525864,0.12706396138275472,0.19519981283428406,8.21153083046185
90,0.010210006550526042,8.04997777294612e-05,0.0056320642937254355,0.005424832298538098,0.016896192881176306,0.0756301590465591,0.7759140839218691,0.035499585050226365,0.046603268747549234,0.07332745168754798,0.1064987551506791,15.64251626732569
91,0.013807048075518953,8.471879654818151e-05,0.006320028992656796,0.006886765049325285,0.01896008697797039,0.08585166494262698,0.8550787662351291,0.0304923532782799,0.04660334026565192,0.08313476450801734,0.0914770598348397,15.74959506427472
92,0.0030651218572422673,1.681153470191823e-05,0.0017352263416688897,0.0017870507411288522,0.005205679025006669,0.018767485694915962,0.16332134089117198,0.008960165118619114,0.010322366140887433,0.014819389708301345,0.02688049535585734,29.916498876867593
93,0.008167597044778097,6.524308102696735e-05,0.0035172211730889343,0.003446747184810408,0.010551663519266802,0.10351569386215273,1.0191728479809858,0.05152467255879286,0.06410758082282976,0.09326325118913804,0.15457401767637857,12.86215574509423
94,0.028270386399698075,0.00022916731111007147,0.01280148051093528,0.013585760653100652,0.03840444153280584,0.11341973611066479,1.0722972767658392,0.05125168455183665,0.06772542167770929,0.11457211567155647,0.15375505365550995,8.826378201757114
95,0.021823149509209563,0.00014690796962516813,0.008652258935689883,0.01012821302389611,0.025956776807069648,0.11343526356753332,1.1134146555387074,0.045809159167563736,0.07096580420643857,0.12573023869743225,0.13742747750269121,13.076006128685913
96,0.024435687194499282,0.00018180233678901527,0.01565250404666734,0.01041883520040529,0.046957512140002024,0.05190473343875235,0.929038294996927,0.027235676308174694,0.023575861407822977,0.042649451150781205,0.08170702892452408,18.936646535469002
97,0.003823724740414448,3.506346740606852e-05,0.0019502196171431246,0.002536460779108312,0.005850658851429374,0.1753361053746039,1.5406588640817152,0.08599631603632539,0.11491137865177822,0.11394289483530701,0.25798894810897616,14.337235363028531
98,0.004057789198117353,3.8100753343443e-05,0.0013398179837201603,0.001617011214934935,0.004019453951160481,0.03322831530401705,0.3590660583887854,0.014824184914523442,0.018891622562370897,0.035262587405156844,0.04447255474357033,27.82795468774268
99,0.016268610978936143,0.00010620644311219871,0.007168183872921766,0.008304894550031748,0.0215045516187653,0.10473844827847217,1.0111845669029174,0.039584209148509596,0.059735497490390144,0.105582156129731,0.11875262744552878,14.829591698171239
100,0.0015005602962706573,7.803171791501358e-06,0.0008176151566930192,0.0008520149474494182,0.0024528454700790576,0.013516413193442366,0.12686426223276642,0.0069425880392439505,0.007034536119555238,0.009874671356152092,0.02082776411773185,32.84899882644988
101,0.013784232946544737,0.00012323693702720858,0.006640162249586677,0.007275014445949675,0.01992048674876003,0.13889442747147918,1.3200162046083994,0.052851467791322326,0.08546501200778762,0.16936629397281144,0.15855440337396698,14.415027585291186
102,0.026326563400879355,0.00024488215177842173,0.01125729939567258,0.012305274359070318,0.03377189818701774,0.14458433642390922,1.2992096016104233,0.06086813895795833,0.08735797457005112,0.143738014565668,0.182604416873875,11.421054195420737
103,0.03272564378026657,0.00028002686784581215,0.014706741621559294,0.01576323263697668,0.044120224864677884,0.12483667797899564,1.163657872899208,0.06101655403451328,0.07233904263312366,0.11087988744777134,0.18304966210353985,7.2948204762554205
104,0.018286397744037074,0.00011760060920512231,0.008234535643858633,0.00968640346457052,0.024703606931575896,0.10137734927907381,1.0449105413213202,0.03917237388621791,0.05839426982153469,0.09968373330702955,0.11751712165865372,15.249398541425185
105,0.0036279004524703436,2.0425168972368793e-05,0.0010703387234956125,0.001523869980787573,0.0032110161704868375,0.03142985862337343,0.3690295232833537,0.007465666178095223,0.013916361114168461,0.03811893208184165,0.02239699853428567,30.31041932920577
106,0.024791010118361226,0.00018746611300041633,0.010848929168595365,0.01557693304511041,0.032546787505786094,0.14687073307447382,1.3487827908370449,0.07281507947145933,0.09279869538577593,0.1250852363226323,0.21844523841437802,5.787135911487883
107,0.018151051261540062,0.00013187036460805278,0.0070796177418723395,0.0086413816790289,0.02123885322561702,0.12287788231739565,1.1217157520954415,0.04683780901962695,0.07013367002536883,0.12434500827705242,0.14051342705888084,14.62000231262715
108,0.018105949244959115,0.00012033639577261399,0.008254139265893669,0.01002558372518011,0.024762417797681006,0.11074559472287743,1.0697603862769123,0.04135753372528446,0.06139441032553821,0.11290374349356791,0.12407260117585338,13.65050506047793
109,0.004293185437548371,2.910808333737953e-05,0.002428993913601936,0.002425932865108514,0.007286981740805807,0.09522020364358699,0.8824247448999355,0.05193966499333454,0.06014405170643233,0.08341616374666741,0.15581899498000362,11.993215952311255
110,0.03062367258190855,0.0002655377462732465,0.013099477575653348,0.015468575669643499,0.03929843272696004,0.14780601267330012,1.340854607914309,0.06609064684163023,0.08888733009240476,0.13930621598948387,0.19827194052489067,11.20833948393769
111,0.0033536375634775724,1.99745999888545e-05,0.0015786336286524197,0.0016793297462489242,0.004735900885957259,0.031663152064467334,0.27509238845958034,0.013005451035165863,0.017547290027772954,0.028261191920028184,0.039016353105497587,24.509842846568834
112,0.006873238790573208,4.8247150313555494e-05,0.003892717662942154,0.004000740977612816,0.011678152988826462,0.13474409147221,1.276946080696495,0.07308112247461748,0.08668648202303227,0.1064018111526214,0.21924336742385245,11.258900080163253
113,0.002559068265031682,2.4205521112583416e-05,0.0009948853170345898,0.0013883875510472686,0.0029846559511037696,0.04892198175295533,0.42464336072590625,0.02022757101207277,0.031086085415525218,0.055548626683170385,0.060682713036218305,20.832611435244992
114,0.0034464349024911187,2.1002428344782478e-05,0.001455204986325019,0.001994245054406499,0.004365614958975057,0.024935554398331537,0.25159837786134004,0.008253016198455816,0.012916858999826121,0.029433882155376415,0.02475904859536745,23.657207037968995
115,0.0041061190783845455,3.452197418484372e-05,0.0021465845591395077,0.0023301405949655565,0.0064397536774185235,0.04851076606539339,0.43415091712236276,0.018396564123711476,0.02684445180261016,0.0568250281973293,0.05518969237113443,16.236017798022495
116,0.003966745703240986,3.603968449988774e-05,0.0018955094337498553,0.0021970699389340506,0.005686528301249566,0.04846541643888911,0.4248828040624645,0.025624029454648665,0.02958324520971921,0.03863968461402765,0.07687208836394599,19.224660903882807
117,0.03851867480057227,0.00021950089203633572,0.02366048502580904,0.019778980746798156,0.07098145507742712,0.2169128026535224,1.83286324856288,0.11744354844860325,0.15180392258226802,0.2261560530104614,0.3523306453458097,8.74391930106595
118,0.007168217492814551,6.43412754584489e-05,0.0037969364733815313,0.005051895972383583,0.011390809420144594,0.15735515332842692,1.4180940265087014,0.07862252124192376,0.09872592483840903,0.1195247249939043,0.23586756372577128,15.425939232578434
119,0.011667192758090255,9.176066057431694e-05,0.00664475844146684,0.00598246935716401,0.01993427532440052,0.08048475888323456,1.012112627838507,0.041214058538422485,0.0476244921509136,0.07660391831591777,0.12364217561526746,17.230470425061213
120,0.00460104231973264,4.2650752577160116e-05,0.002557749556841726,0.002659609846970374,0.0076732486705251785,0.05536666419557167,0.5247463848560172,0.03052068369894379,0.03421182920679884,0.04480542265162301,0.09156205109683138,20.90182713668993
121,0.02779614304753851,0.00024257895117176995,0.011010147910842255,0.013605558927160243,0.03303044373252677,0.1227450831057134,1.1405502003971857,0.06356001494029609,0.07062457865307732,0.10436953078832431,0.19068004482088827,10.052334735044138
122,0.006111543748156767,5.164559099628378e-05,0.0031332947267559766,0.0033801036871859472,0.00939988418026793,0.10444115540334678,1.0533549922454364,0.05453712787149183,0.06678754169355615,0.09673103617404118,0.16361138361447547,15.305044692531165
